Customer ID,Date of Purchase,Date of Shipping,Order ID,Product Name,Ship Mode,SKU,Discount,Quantity,Total Price
MR366,2023-04-15,2023-04-19,MI-2022-132423,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.64,5,6.84
QV229,2023-06-07,2023-06-11,ME-2022-107475,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.14,6,19.61
JH840,2023-07-14,2023-07-18,KS-2022-137050,K-Eco Energy Bulbs 23W,Second Class,KE23W,0.33,7,17.82
LR311,2022-11-28,2022-12-02,TN-2021-111612,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.35,2,15.6
RN447,2024-03-26,2024-04-02,AK-2023-162033,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.54,2,11.04
JG491,2021-11-01,2021-11-05,GA-2020-102673,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.18,5,49.2
KK578,2021-11-27,2021-12-03,OH-2020-119032,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.66,2,8.16
MG263,2022-08-23,2022-08-23,KS-2021-114468,K-Eco Energy Bulbs 23W (4-pack),Same Day,KE23W04,0.65,8,33.6
AW191,2022-09-28,2022-10-04,NE-2021-106978,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.72,3,10.08
DD951,2022-09-07,2022-09-12,TN-2021-164084,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.56,4,30.8
LP623,2022-09-06,2022-09-10,MS-2021-160696,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.34,5,57.75
RM302,2022-06-23,2022-06-28,OK-2021-139164,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.02,3,51.45
MP748,2021-12-14,2021-12-19,IL-2020-148950,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.63,2,12.95
MP748,2024-07-29,2024-08-03,IL-2023-130771,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.04,2,33.6
EB529,2024-12-25,2024-12-29,AZ-2023-114055,K-Eco Energy Bulbs 23W  (8-pack),Second Class,KE23W08,0.79,2,7.35
DC275,2023-10-30,2023-11-04,NE-2022-105291,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.19,2,28.35
RH484,2022-04-16,2022-04-21,OR-2021-161263,K-Eco Energy Bulbs 23W  (8-pack),Standard Class,KE23W08,0.53,1,8.22
NS930,2023-04-01,2023-04-08,MN-2022-103947,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.56,5,4.4
AF146,2021-11-29,2021-12-04,KY-2020-134712,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.35,2,2.6
MM723,2023-10-20,2023-10-24,VA-2022-133697,K-Eco Energy Bulbs 9W,Second Class,KE9W,0.46,4,4.32
HN831,2024-10-07,2024-10-11,LA-2023-148404,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.0,3,6.0
NS930,2024-01-07,2024-01-09,MN-2023-123862,K-Eco Energy Bulbs 9W,Second Class,KE9W,0.56,1,0.88
AL696,2022-03-23,2022-03-26,VT-2021-130218,K-Eco Energy Bulbs 9W,First Class,KE9W,0.79,4,1.68
BL360,2021-03-18,2021-03-23,WI-2020-145317,K-Eco Energy Bulbs 9W,Standard Class,KE9W,0.5,3,3.0
JL549,2023-12-06,2023-12-10,OH-2022-103674,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.32,7,29.51
OM513,2022-12-07,2022-12-09,AR-2021-130736,K-Eco Energy Bulbs 9W (4-pack),First Class,KE9W04,0.17,2,10.29
AJ342,2021-01-23,2021-01-27,GA-2020-146997,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.4,3,11.16
HS222,2023-05-26,2023-05-31,OR-2022-148852,K-Eco Energy Bulbs 9W (4-pack),Standard Class,KE9W04,0.49,3,9.49
JR394,2024-01-14,2024-01-20,UT-2023-113278,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.51,2,9.31
ZF166,2024-12-30,2025-01-03,IN-2023-156720,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.66,3,9.69
AO423,2023-01-22,2023-01-28,AR-2022-111010,K-Eco Energy Bulbs 9W  (8-pack),Standard Class,KE9W08,0.14,6,49.02
CA368,2022-12-19,2022-12-21,GA-2021-100685,K-Eco Energy Bulbs 9W  (8-pack),Second Class,KE9W08,0.41,4,22.42
JW700,2021-12-27,2021-12-31,MO-2020-166961,K-Eco Energy Bulbs 13W,Standard Class,KE13W,0.06,3,6.32
GO720,2021-11-29,2021-12-06,UT-2020-153983,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.58,5,13.76
AJ342,2024-08-13,2024-08-18,GA-2023-128363,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.43,5,18.67
MR366,2023-11-19,2023-11-24,MI-2022-110156,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.43,12,44.8
KS246,2024-11-02,2024-11-06,NV-2023-116358,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.51,3,9.63
WR722,2024-11-12,2024-11-16,WI-2023-149944,K-Eco Energy Bulbs 13W (4-pack),Second Class,KE13W04,0.79,3,4.13
NR822,2023-02-28,2023-03-06,LA-2022-101623,K-Eco Energy Bulbs 13W (4-pack),Standard Class,KE13W04,0.15,6,33.4
HS222,2024-04-13,2024-04-17,OR-2023-141663,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.09,5,51.19
JH840,2023-11-28,2023-12-04,KS-2022-127243,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.26,8,66.6
KS246,2023-06-23,2023-06-28,NV-2022-140501,K-Eco Energy Bulbs 13W  (8-pack),Standard Class,KE13W08,0.36,2,14.4
RA868,2023-05-06,2023-05-10,OH-2022-118052,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.32,2,3.6
RH129,2024-11-21,2024-11-25,AR-2023-103380,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.57,2,2.28
AJ342,2021-12-19,2021-12-21,GA-2020-162992,K-Eco Energy Bulbs 20W,First Class,KE20W,0.56,5,5.83
BP340,2024-11-24,2024-11-28,OK-2023-101945,K-Eco Energy Bulbs 20W,Standard Class,KE20W,0.03,3,7.71
AB959,2024-05-29,2024-06-02,MI-2023-144568,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.75,5,9.31
DD951,2022-07-25,2022-07-27,TN-2021-148635,K-Eco Energy Bulbs 20W (4-pack),Second Class,KE20W04,0.46,2,8.05
GO720,2024-06-25,2024-07-02,UT-2023-133648,K-Eco Energy Bulbs 20W (4-pack),Standard Class,KE20W04,0.67,3,7.38
JR394,2024-06-10,2024-06-14,UT-2023-112172,K-Eco Energy Bulbs 20W (4-pack),Second Class,KE20W04,0.5,3,11.18
RM302,2024-11-02,2024-11-04,OK-2023-163790,K-Eco Energy Bulbs 20W  (8-pack),Second Class,KE20W08,0.0,3,37.2
DF542,2024-03-21,2024-03-25,FL-2023-111591,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.22,7,67.7
KS246,2021-08-09,2021-08-13,NV-2020-161249,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.5,3,18.6
RH484,2022-04-16,2022-04-21,OR-2021-161263,K-Eco Energy Bulbs 20W  (8-pack),Standard Class,KE20W08,0.41,7,51.21
RB330,2024-09-08,2024-09-11,MD-2023-124779,K-Eco Energy Bulbs 23W,First Class,KE23W,0.5,5,9.5
AF146,2022-09-26,2022-10-03,KY-2021-127173,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.46,3,6.16
BH538,2021-08-11,2021-08-15,GA-2020-127012,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.61,2,2.96
CB608,2024-02-16,2024-02-21,OK-2023-163265,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.01,2,7.52
JW700,2021-12-26,2021-12-28,MO-2020-111451,K-Eco Energy Bulbs 23W,First Class,KE23W,0.17,3,9.46
LT176,2022-12-24,2022-12-29,MS-2021-158456,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.45,4,8.36
ZF166,2024-11-11,2024-11-16,IN-2023-120327,K-Eco Energy Bulbs 23W,Standard Class,KE23W,0.56,4,6.69
QM203,2023-03-08,2023-03-12,KY-2022-111976,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.51,2,11.76
HN831,2023-11-07,2023-11-09,LA-2022-139388,K-Eco Energy Bulbs 23W (4-pack),First Class,KE23W04,0.51,4,23.52
AO423,2022-11-07,2022-11-10,AR-2021-148432,K-Eco Energy Bulbs 23W (4-pack),Second Class,KE23W04,0.22,7,65.52
BH538,2024-02-19,2024-02-23,GA-2023-166415,K-Eco Energy Bulbs 23W (4-pack),Standard Class,KE23W04,0.3,3,25.2
RN447,2024-04-09,2024-04-11,AK-2023-122154,K-Eco 200,First Class,KE200,0.32,3,714.0
KS246,2024-03-06,2024-03-12,NV-2023-148642,K-Eco 225,Standard Class,KE225,0.12,2,677.6
JC375,2024-05-13,2024-05-20,CO-2023-100748,K-Eco 250,Standard Class,KE250,0.31,8,2415.0
KS246,2023-06-23,2023-06-28,NV-2022-140501,"K-Eco 250x (same power, smaller footprint)",Standard Class,KE250X,0.45,5,1787.5
DD951,2024-10-13,2024-10-14,TN-2023-103212,"K-Eco 250x (same power, smaller footprint)",First Class,KE250X,0.25,3,1462.5
RB330,2024-04-01,2024-04-04,MD-2023-134495,K-Eco 275,Second Class,KE275,0.19,3,1169.44
MM723,2023-09-26,2023-09-26,VA-2022-145898,K-Eco 275,Same Day,KE275,0.43,3,822.94
MP748,2021-08-09,2021-08-16,IL-2020-110527,K-Eco 275,Standard Class,KE275,0.01,8,3811.5
MR366,2023-11-22,2023-11-27,MI-2022-132577,K-Eco 275,Standard Class,KE275,0.57,1,206.94
ZM708,2024-08-15,2024-08-19,NV-2023-144883,K-Eco 300,Standard Class,KE300,0.31,8,2898.0
CA368,2021-03-03,2021-03-08,GA-2020-127978,K-Eco 300,Standard Class,KE300,0.41,3,929.25
KH106,2023-07-28,2023-08-03,AZ-2022-140046,K-Eco 300,Standard Class,KE300,0.06,3,1480.5
GF707,2023-12-18,2023-12-21,WA-2022-145261,K-Eco 325,First Class,KE325,0.46,4,1228.5
CL177,2023-10-13,2023-10-20,UT-2022-101161,K-Eco 325,Standard Class,KE325,0.28,5,2047.5
TB662,2023-06-05,2023-06-11,GA-2022-165169,K-Eco 325,Standard Class,KE325,0.64,3,614.25
KH106,2021-11-10,2021-11-16,AZ-2020-158372,K-Eco 325,Standard Class,KE325,0.21,8,3594.5
SB982,2024-11-06,2024-11-06,OR-2023-153948,"K-Eco 325x (same power, smaller footprint)",Same Day,KE325X,0.41,4,2101.58
TP113,2023-11-05,2023-11-10,MS-2022-165078,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.36,5,2849.6
CR901,2022-09-11,2022-09-18,LA-2021-125934,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.07,3,2484.49
BH538,2021-08-12,2021-08-16,GA-2020-156244,K-Eco 450,Standard Class,KE450,0.08,1,724.5
RW653,2024-05-12,2024-05-16,OK-2023-152226,K-Eco 450,Standard Class,KE450,0.41,2,929.25
RW244,2022-06-04,2022-06-04,KS-2021-164833,K-Eco 450,Same Day,KE450,0.01,2,1559.25
NR822,2022-05-02,2022-05-07,LA-2021-116687,K-Eco 450,Standard Class,KE450,0.33,3,1582.87
SV197,2023-08-15,2023-08-20,DE-2022-166163,K-Eco Mini,Second Class,KE5,0.66,1,13.58
AJ342,2022-08-16,2022-08-22,GA-2021-128090,K-Eco Mini,Standard Class,KE5,0.04,2,76.7
CC186,2022-07-09,2022-07-14,FL-2021-132626,K-Eco 575,Standard Class,KE575,0.59,3,1237.69
LT176,2023-05-02,2023-05-06,MS-2022-104311,K-Eco 700,Standard Class,KE700,0.0,2,3000.0
GO720,2024-05-14,2024-05-18,UT-2023-154872,K-Eco 700,Standard Class,KE700,0.5,2,1500.0
CC186,2023-06-05,2023-06-09,FL-2022-134908,K-Eco 700,Standard Class,KE700,0.66,3,1530.0
HV383,2022-12-10,2022-12-16,MI-2021-121650,K-Eco phone charger,Standard Class,KE001,0.6,1,5.54
JW700,2024-01-29,2024-02-05,MO-2023-131653,K-Eco phone charger,Standard Class,KE001,0.27,2,20.22
MG263,2024-11-11,2024-11-13,KS-2023-150959,K-Eco phone charger,First Class,KE001,0.32,5,47.09
CB608,2023-07-17,2023-07-22,OK-2022-139087,K-Eco 180,Second Class,KE180,0.37,7,1389.15
DF542,2021-01-16,2021-01-18,FL-2020-115791,K-Eco 180,Second Class,KE180,0.14,3,812.7
RB330,2022-02-09,2022-02-11,MD-2021-135391,K-Eco 180,Second Class,KE180,0.46,4,680.4
SD934,2024-03-08,2024-03-11,NV-2023-155698,K-Eco 200,First Class,KE200,0.46,2,378.0
MP748,2021-07-11,2021-07-15,IL-2020-163552,K-Eco 225,Standard Class,KE225,0.45,5,1058.75
RB330,2024-12-03,2024-12-09,MD-2023-148691,"K-Eco 250x (same power, smaller footprint)",Standard Class,KE250X,0.12,1,572.0
BM992,2023-09-05,2023-09-07,MD-2022-115756,"K-Eco 250x (same power, smaller footprint)",Second Class,KE250X,0.18,7,3731.0
SR304,2023-12-09,2023-12-13,MO-2022-141082,K-Eco 275,Standard Class,KE275,0.45,1,264.69
SR304,2023-12-09,2023-12-13,MO-2022-141082,K-Eco 275,Standard Class,KE275,0.18,3,1183.88
SR304,2024-12-09,2024-12-13,MO-2023-141082,K-Eco 275,Standard Class,KE275,0.02,1,471.63
AL696,2024-12-22,2024-12-26,VT-2023-115931,K-Eco 275,Standard Class,KE275,0.34,5,1588.12
JR394,2021-12-29,2022-01-02,UT-2020-110786,K-Eco 300,Standard Class,KE300,0.2,9,3780.0
SR304,2023-12-09,2023-12-13,MO-2022-141082,K-Eco 300,Standard Class,KE300,0.27,4,1533.0
SR304,2023-12-09,2023-12-13,MO-2022-141082,K-Eco 300,Standard Class,KE300,0.47,2,556.5
SR304,2024-12-09,2024-12-13,MO-2023-141082,K-Eco 300,Standard Class,KE300,0.08,4,1932.0
JD838,2022-10-26,2022-11-01,WA-2021-150714,K-Eco 300,Standard Class,KE300,0.1,6,2835.0
HS222,2024-04-02,2024-04-06,OR-2023-145275,K-Eco 325,Standard Class,KE325,0.3,3,1194.38
BC544,2021-11-19,2021-11-25,MS-2020-123183,K-Eco 325,Standard Class,KE325,0.34,2,750.75
RW653,2023-09-25,2023-10-01,OK-2022-123722,K-Eco 325,Standard Class,KE325,0.41,4,1342.25
KS246,2021-11-02,2021-11-06,NV-2020-107454,K-Eco 325,Standard Class,KE325,0.08,7,3662.75
RB330,2022-04-05,2022-04-07,MD-2021-119942,K-Eco 325,First Class,KE325,0.29,6,2422.88
BC544,2024-04-09,2024-04-11,MS-2023-135279,"K-Eco 325x (same power, smaller footprint)",First Class,KE325X,0.35,3,1736.48
MG689,2024-11-23,2024-11-27,ME-2023-119746,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.69,5,1380.28
RW244,2023-12-27,2023-12-31,KS-2022-131058,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.37,7,3927.11
KH106,2021-09-22,2021-09-24,AZ-2020-127488,"K-Eco 325x (same power, smaller footprint)",Second Class,KE325X,0.47,2,943.93
LT176,2022-12-10,2022-12-14,MS-2021-127502,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.09,2,1620.71
CB608,2023-11-10,2023-11-14,OK-2022-145177,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.49,4,1816.62
GG466,2022-08-09,2022-08-14,MI-2021-155453,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.33,2,1193.27
RB330,2024-11-13,2024-11-18,MD-2023-122490,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.15,3,2270.78
CA368,2024-09-02,2024-09-06,GA-2023-157987,K-Eco 450,Standard Class,KE450,0.5,6,2362.5
EN774,2024-10-19,2024-10-24,AZ-2023-131492,K-Eco 450,Second Class,KE450,0.26,10,5827.5
RH129,2023-06-16,2023-06-22,AR-2022-137127,K-Eco 450,Standard Class,KE450,0.34,3,1559.25
BH538,2021-04-04,2021-04-09,GA-2020-105172,K-Eco 450,Standard Class,KE450,0.19,6,3827.25
GG466,2022-02-25,2022-03-01,MI-2021-154900,K-Eco 450,Standard Class,KE450,0.44,1,441.0
CO603,2023-09-25,2023-10-01,MT-2022-125402,K-Eco Mini,Standard Class,KE5,0.06,1,37.55
AP383,2021-07-05,2021-07-08,KY-2020-157784,K-Eco 575,First Class,KE575,0.44,2,1127.0
KH106,2023-06-23,2023-06-25,AZ-2022-140382,K-Eco 575,Second Class,KE575,0.03,3,2928.19
DD311,2022-06-08,2022-06-12,TN-2021-162201,K-Eco 625,Standard Class,KE625,0.24,3,2736.52
LT176,2023-09-11,2023-09-16,MS-2022-150007,K-Eco 625,Standard Class,KE625,0.13,2,2088.4
GO720,2023-08-04,2023-08-08,UT-2022-110254,K-Eco 700,Standard Class,KE700,0.15,2,2550.0
HN831,2024-10-20,2024-10-20,LA-2023-104822,K-Eco 700,Same Day,KE700,0.08,5,6900.0
JH840,2021-12-20,2021-12-25,KS-2020-109036,K-Eco phone charger,Standard Class,KE001,0.72,3,11.63
DD951,2024-11-04,2024-11-08,TN-2023-102610,K-Eco 180,Standard Class,KE180,0.42,2,365.4
AE177,2024-08-06,2024-08-12,MA-2023-151981,K-Eco 180,Standard Class,KE180,0.5,8,1260.0
RB330,2023-05-16,2023-05-19,MD-2022-130638,K-Eco 180,Second Class,KE180,0.1,9,2551.5
SR304,2023-10-03,2023-10-07,MO-2022-101672,K-Eco 200,Standard Class,KE200,0.34,2,462.0
KP976,2021-10-03,2021-10-07,HI-2020-120775,K-Eco 200,Standard Class,KE200,0.3,2,490.0
DD951,2021-03-30,2021-04-04,TN-2020-133424,K-Eco 225,Standard Class,KE225,0.18,3,947.1
KP976,2021-04-01,2021-04-06,HI-2020-157021,K-Eco 225,Second Class,KE225,0.07,2,716.1
DF542,2023-12-27,2024-01-02,FL-2022-111605,K-Eco 250,Standard Class,KE250,0.3,1,306.25
ED714,2022-12-27,2022-12-31,LA-2021-148376,"K-Eco 250x (same power, smaller footprint)",Standard Class,KE250X,0.16,7,3822.0
SC361,2024-03-04,2024-03-06,NV-2023-119816,"K-Eco 250x (same power, smaller footprint)",Second Class,KE250X,0.47,1,344.5
ED714,2023-05-17,2023-05-18,LA-2022-158435,K-Eco 300,First Class,KE300,0.49,2,535.5
ED714,2024-09-07,2024-09-11,LA-2023-100160,K-Eco 300,Standard Class,KE300,0.08,5,2415.0
MP748,2021-10-04,2021-10-09,IL-2020-102085,K-Eco 300,Standard Class,KE300,0.22,4,1638.0
SK733,2023-11-20,2023-11-24,OK-2022-114104,K-Eco 300,Standard Class,KE300,0.43,2,598.5
RN447,2024-10-28,2024-11-01,AK-2023-160661,K-Eco 300,Standard Class,KE300,0.24,3,1197.0
RA868,2022-11-20,2022-11-21,OH-2021-136420,K-Eco 325,First Class,KE325,0.78,4,500.5
GO720,2022-04-18,2022-04-22,UT-2021-115742,K-Eco 325,Standard Class,KE325,0.37,6,2149.88
MP748,2021-09-20,2021-09-23,IL-2020-125997,K-Eco 325,First Class,KE325,0.2,6,2730.0
AL696,2022-09-17,2022-09-23,VT-2021-126977,K-Eco 325,Standard Class,KE325,0.14,7,3423.88
AL696,2021-07-26,2021-08-01,VT-2020-116190,K-Eco 325,Standard Class,KE325,0.15,13,6284.69
SR304,2024-07-08,2024-07-10,MO-2023-150189,K-Eco 325,First Class,KE325,0.45,6,1876.88
BC544,2021-11-19,2021-11-25,MS-2020-123183,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.47,6,2831.79
CA368,2023-09-18,2023-09-22,GA-2022-111409,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.35,1,578.83
TB662,2023-08-23,2023-08-29,GA-2022-117793,K-Eco 450,Standard Class,KE450,0.5,4,1575.0
CA368,2021-09-29,2021-10-03,GA-2020-122931,K-Eco 450,Standard Class,KE450,0.54,11,3984.75
SS497,2024-10-30,2024-11-05,MT-2023-123491,K-Eco Mini,Standard Class,KE5,0.72,6,67.12
JL549,2024-03-19,2024-03-24,OH-2023-104955,K-Eco 575,Standard Class,KE575,0.3,7,4930.63
JG491,2023-09-23,2023-09-26,GA-2022-106656,K-Eco 625,First Class,KE625,0.14,3,3096.59
KH106,2021-09-14,2021-09-19,AZ-2020-100853,K-Eco 625,Standard Class,KE625,0.5,4,2400.46
RW244,2022-11-16,2022-11-18,KS-2021-120446,K-Eco 625,First Class,KE625,0.25,3,2700.52
CL177,2024-04-17,2024-04-22,UT-2023-128965,K-Eco 700,Standard Class,KE700,0.14,8,10320.0
NV989,2023-02-05,2023-02-10,OR-2022-100993,K-Eco phone charger,Standard Class,KE001,0.35,3,27.01
JW700,2023-10-15,2023-10-21,MO-2022-124352,K-Eco phone charger,Standard Class,KE001,0.56,6,36.56
LP623,2022-01-13,2022-01-15,MS-2021-169677,K-Eco phone charger,Second Class,KE001,0.41,2,16.34
PW615,2022-07-05,2022-07-11,CT-2021-158911,K-Eco phone charger,Standard Class,KE001,0.74,3,10.8
RB330,2024-04-30,2024-05-02,MD-2023-107636,K-Eco 180,First Class,KE180,0.1,2,567.0
KS246,2024-12-16,2024-12-20,NV-2023-137463,K-Eco 200,Second Class,KE200,0.05,3,997.5
CR901,2024-08-05,2024-08-09,LA-2023-128328,K-Eco 200,Standard Class,KE200,0.03,9,3055.5
BL360,2022-10-31,2022-11-04,WI-2021-164448,K-Eco 225,Second Class,KE225,0.78,14,1185.8
KS246,2023-06-23,2023-06-28,NV-2022-140501,K-Eco 225,Standard Class,KE225,0.35,4,1001.0
BM992,2024-03-05,2024-03-05,MD-2023-147753,K-Eco 250,Same Day,KE250,0.25,2,656.25
JC375,2023-07-30,2023-08-04,CO-2022-137743,"K-Eco 250x (same power, smaller footprint)",Standard Class,KE250X,0.21,4,2054.0
HS222,2024-07-25,2024-07-31,OR-2023-169810,"K-Eco 250x (same power, smaller footprint)",Standard Class,KE250X,0.08,7,4186.0
AE177,2022-09-22,2022-09-26,MA-2021-102260,K-Eco 275,Standard Class,KE275,0.34,4,1270.5
RN447,2023-09-10,2023-09-14,AK-2022-165918,K-Eco 300,Standard Class,KE300,0.16,2,882.0
BC544,2023-06-23,2023-06-27,MS-2022-154256,K-Eco 300,Second Class,KE300,0.23,7,2829.75
RN447,2024-12-05,2024-12-08,AK-2023-126053,K-Eco 325,First Class,KE325,0.23,3,1313.81
BL360,2023-07-21,2023-07-26,WI-2022-160941,K-Eco 325,Standard Class,KE325,0.33,1,381.06
DD311,2023-07-22,2023-07-24,TN-2022-144855,K-Eco 325,Second Class,KE325,0.33,2,762.12
JD838,2022-05-17,2022-05-23,WA-2021-100251,K-Eco 325,Standard Class,KE325,0.48,10,2957.5
NS930,2022-05-31,2022-06-04,MN-2021-147788,K-Eco 325,Standard Class,KE325,0.32,5,1933.75
IH716,2021-12-29,2022-01-03,VT-2020-102330,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.02,6,5236.14
KP976,2023-05-07,2023-05-11,HI-2022-128818,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.06,3,2511.21
MP748,2021-11-23,2021-11-29,IL-2020-110352,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.0,2,1781.0
GO720,2024-06-25,2024-07-02,UT-2023-133648,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.05,6,5075.85
KH106,2021-09-09,2021-09-15,AZ-2020-144407,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.2,7,4986.8
LR311,2024-06-10,2024-06-13,TN-2023-140963,"K-Eco 325x (same power, smaller footprint)",First Class,KE325X,0.31,2,1228.89
LT176,2023-08-13,2023-08-16,MS-2022-125843,"K-Eco 325x (same power, smaller footprint)",First Class,KE325X,0.03,7,6046.49
JG491,2024-11-04,2024-11-11,GA-2023-105144,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.26,2,1317.94
QV229,2024-09-24,2024-09-26,ME-2023-144694,K-Eco 450,Second Class,KE450,0.01,3,2338.88
RW244,2022-07-03,2022-07-09,KS-2021-128139,K-Eco 450,Standard Class,KE450,0.38,3,1464.75
IO714,2022-12-18,2022-12-25,CA-2021-153038,K-Eco Mini,Standard Class,KE5,0.59,8,131.04
BC544,2024-04-09,2024-04-11,MS-2023-135279,K-Eco 575,First Class,KE575,0.08,2,1851.5
IO714,2021-01-10,2021-01-15,CA-2020-149020,K-Eco phone charger,Standard Class,KE001,0.21,1,10.94
KH715,2024-07-11,2024-07-15,OK-2023-164959,K-Eco phone charger,Standard Class,KE001,0.03,3,40.3
OM513,2023-05-22,2023-05-22,AR-2022-159653,K-Eco 180,Same Day,KE180,0.09,3,859.95
ED714,2024-05-01,2024-05-02,LA-2023-110198,K-Eco 200,First Class,KE200,0.09,2,637.0
JD838,2021-03-21,2021-03-25,WA-2020-163223,K-Eco 200,Standard Class,KE200,0.3,5,1225.0
CR901,2021-02-23,2021-02-27,LA-2020-103744,K-Eco 225,Standard Class,KE225,0.36,3,739.2
LR311,2024-11-03,2024-11-07,TN-2023-126046,K-Eco 250,Standard Class,KE250,0.11,3,1168.13
IH716,2023-09-05,2023-09-10,VT-2022-121013,K-Eco 275,Standard Class,KE275,0.49,2,490.88
BL360,2023-10-08,2023-10-15,WI-2022-149685,K-Eco 275,Standard Class,KE275,0.3,6,2021.25
RW653,2024-12-13,2024-12-18,OK-2023-122770,K-Eco 300,Standard Class,KE300,0.13,3,1370.25
AL696,2021-07-09,2021-07-13,VT-2020-114125,K-Eco 300,Standard Class,KE300,0.5,1,262.5
CB608,2022-06-19,2022-06-19,OK-2021-111864,K-Eco 325,Same Day,KE325,0.07,2,1057.88
NR822,2024-06-10,2024-06-15,LA-2023-158071,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.15,4,3027.7
AB959,2021-10-04,2021-10-08,MI-2020-153479,"K-Eco 325x (same power, smaller footprint)",Standard Class,KE325X,0.06,5,4185.35
SR304,2023-11-20,2023-11-24,MO-2022-110772,"K-Eco 325x (same power, smaller footprint)",Second Class,KE325X,0.13,8,6197.88
SR304,2023-01-30,2023-01-31,MO-2022-153661,"K-Eco 325x (same power, smaller footprint)",First Class,KE325X,0.35,9,5209.43
AB959,2024-09-04,2024-09-09,MI-2023-109757,K-Eco Blast 1200,Second Class,KEBL1200,0.0,4,9200.0
DF542,2024-12-22,2024-12-26,FL-2023-104927,K-Eco Blast 200,Standard Class,KEBL200,0.12,5,2420.0
KS246,2021-08-23,2021-08-27,NV-2020-124737,K-Eco Blast 200,Standard Class,KEBL200,0.5,6,1650.0
SR304,2024-01-14,2024-01-18,MO-2023-127306,K-Eco Blast 200,Standard Class,KEBL200,0.11,7,3426.5
AW191,2021-12-10,2021-12-14,NE-2020-112991,K-Eco Blast 200,Standard Class,KEBL200,0.17,4,1826.0
HS222,2023-05-23,2023-05-27,OR-2022-143714,K-Eco Blast 400,Standard Class,KEBL400,0.08,2,1619.2
MR366,2023-08-12,2023-08-12,MI-2022-167584,K-Eco Blast 400,Same Day,KEBL400,0.34,1,580.8
RB330,2024-09-08,2024-09-11,MD-2023-124779,K-Eco Blast 600,First Class,KEBL600,0.32,4,2788.0
